,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,Month,Day,Hour,Minute,Second,risehour,riseminute,sethour,setminute
31604,1.2,45,30.35,93,178.18,3.37,12,4,18,5,33,6,43,17,43
31605,1.21,45,30.34,93,156.92,6.75,12,4,18,0,36,6,43,17,43
31606,1.25,45,30.34,93,165.04,2.25,12,4,17,55,34,6,43,17,43
31607,1.26,45,30.34,93,164.32,4.5,12,4,17,50,34,6,43,17,43
31608,1.86,45,30.34,93,116.08,6.75,12,4,17,45,34,6,43,17,43
31609,2.72,45,30.34,93,138.97,6.75,12,4,17,40,33,6,43,17,43
31610,3.56,45,30.34,93,134.67,3.37,12,4,17,35,53,6,43,17,43
31611,6.6,45,30.34,93,117.63,10.12,12,4,17,30,34,6,43,17,43
31612,11.81,45,30.34,93,177.51,12.37,12,4,17,25,33,6,43,17,43
31613,18.05,45,30.34,93,152.27,14.62,12,4,17,20,33,6,43,17,43
31614,19.83,45,30.34,93,142.72,11.25,12,4,17,15,34,6,43,17,43
31615,22.91,45,30.33,93,79.11,4.5,12,4,17,10,33,6,43,17,43
31616,29.1,45,30.33,93,152.87,9.0,12,4,17,5,35,6,43,17,43
31617,36.28,45,30.33,93,167.32,4.5,12,4,17,0,34,6,43,17,43
31618,46.05,45,30.33,93,143.01,9.0,12,4,16,55,34,6,43,17,43
31619,58.47,45,30.33,93,135.78,3.37,12,4,16,50,33,6,43,17,43
31620,72.37,45,30.33,93,160.69,5.62,12,4,16,45,37,6,43,17,43
31621,80.93,45,30.34,93,116.63,1.12,12,4,16,40,34,6,43,17,43
31622,50.2,45,30.34,93,74.59,2.25,12,4,16,35,34,6,43,17,43
31623,46.13,45,30.34,93,27.83,1.12,12,4,16,30,33,6,43,17,43
31624,49.14,45,30.34,93,29.98,4.5,12,4,16,25,33,6,43,17,43
31625,41.09,45,30.34,93,26.69,3.37,12,4,16,20,35,6,43,17,43
31626,38.98,45,30.34,93,286.26,0.0,12,4,16,15,36,6,43,17,43
31627,39.05,45,30.33,93,271.41,2.25,12,4,16,10,33,6,43,17,43
31628,45.36,45,30.33,93,271.4,0.0,12,4,16,5,34,6,43,17,43
31629,48.97,45,30.33,93,271.74,1.12,12,4,16,0,28,6,43,17,43
31630,53.76,45,30.33,93,271.75,1.12,12,4,15,55,34,6,43,17,43
31631,47.05,45,30.33,93,271.75,0.0,12,4,15,50,34,6,43,17,43
31632,59.37,45,30.33,93,269.74,3.37,12,4,15,45,38,6,43,17,43
31633,61.84,45,30.33,93,179.17,1.12,12,4,15,40,33,6,43,17,43
31634,70.33,45,30.32,93,178.2,3.37,12,4,15,35,36,6,43,17,43
31635,67.99,45,30.32,93,164.55,1.12,12,4,15,30,34,6,43,17,43
31636,59.25,45,30.32,93,164.63,0.0,12,4,15,25,35,6,43,17,43
31637,66.07,45,30.32,93,153.9,2.25,12,4,15,20,34,6,43,17,43
31638,103.56,45,30.32,93,142.58,4.5,12,4,15,15,36,6,43,17,43
31639,129.56,45,30.32,93,160.68,3.37,12,4,15,10,36,6,43,17,43
31640,128.85,45,30.32,93,72.77,3.37,12,4,15,5,33,6,43,17,43
31641,117.84,45,30.32,93,65.6,2.25,12,4,15,0,33,6,43,17,43
31642,124.76,45,30.32,93,58.58,1.12,12,4,14,55,36,6,43,17,43
31643,87.99,45,30.32,93,113.7,2.25,12,4,14,50,33,6,43,17,43
31644,83.8,45,30.31,93,102.89,4.5,12,4,14,45,35,6,43,17,43
31645,75.79,45,30.32,93,1.06,3.37,12,4,14,40,34,6,43,17,43
31646,99.14,45,30.32,93,65.32,1.12,12,4,14,35,34,6,43,17,43
31647,114.95,45,30.32,93,57.31,7.87,12,4,14,30,33,6,43,17,43
31648,63.34,45,30.32,93,15.12,3.37,12,4,14,25,36,6,43,17,43
31649,62.82,45,30.32,93,66.4,4.5,12,4,14,20,36,6,43,17,43
31650,88.68,45,30.32,93,53.44,5.62,12,4,14,15,34,6,43,17,43
31651,70.18,45,30.33,93,35.48,5.62,12,4,14,10,34,6,43,17,43
31652,111.35,45,30.33,93,17.28,2.25,12,4,14,5,26,6,43,17,43
31653,189.47,45,30.33,93,51.51,9.0,12,4,14,0,33,6,43,17,43
31654,195.48,45,30.33,93,52.41,2.25,12,4,13,55,34,6,43,17,43
31655,185.13,45,30.33,93,359.88,2.25,12,4,13,50,33,6,43,17,43
31656,160.09,45,30.33,93,152.19,2.25,12,4,13,45,36,6,43,17,43
31657,149.77,45,30.33,93,25.85,1.12,12,4,13,40,34,6,43,17,43
31658,142.56,45,30.33,93,25.89,2.25,12,4,13,35,34,6,43,17,43
31659,186.61,45,30.33,93,20.07,4.5,12,4,13,30,33,6,43,17,43
31660,181.76,45,30.33,93,24.57,3.37,12,4,13,25,33,6,43,17,43
31661,295.55,45,30.34,93,117.35,3.37,12,4,13,20,36,6,43,17,43
31662,290.13,45,30.34,93,141.25,4.5,12,4,13,15,34,6,43,17,43
31663,176.1,45,30.35,93,131.52,7.87,12,4,13,10,34,6,43,17,43
31664,294.03,45,30.35,93,150.78,2.25,12,4,13,5,33,6,43,17,43
31665,245.68,45,30.35,93,157.59,4.5,12,4,13,0,33,6,43,17,43
31666,162.26,45,30.36,93,163.38,5.62,12,4,12,55,33,6,43,17,43
31667,352.76,45,30.36,93,64.32,5.62,12,4,12,50,34,6,43,17,43
31668,188.75,45,30.36,93,140.11,13.5,12,4,12,45,34,6,43,17,43
31669,206.83,45,30.36,93,139.53,5.62,12,4,12,40,33,6,43,17,43
31670,197.4,45,30.36,93,115.85,6.75,12,4,12,35,34,6,43,17,43
31671,247.85,45,30.36,93,176.98,10.12,12,4,12,30,29,6,43,17,43
31672,236.62,45,30.36,93,143.86,3.37,12,4,12,25,34,6,43,17,43
31673,207.9,45,30.36,93,150.9,10.12,12,4,12,20,36,6,43,17,43
31674,142.45,45,30.37,93,145.56,5.62,12,4,12,15,36,6,43,17,43
31675,104.32,45,30.37,93,161.29,3.37,12,4,12,10,34,6,43,17,43
31676,112.27,45,30.37,93,165.1,5.62,12,4,12,5,34,6,43,17,43
31677,184.41,45,30.37,93,163.7,11.25,12,4,12,0,33,6,43,17,43
31678,211.28,45,30.37,93,142.16,6.75,12,4,11,55,35,6,43,17,43
31679,226.16,45,30.37,93,153.84,9.0,12,4,11,50,37,6,43,17,43
31680,203.37,45,30.37,93,126.23,5.62,12,4,11,45,34,6,43,17,43
31681,209.98,45,30.38,93,129.9,3.37,12,4,11,40,36,6,43,17,43
31682,172.06,45,30.38,93,157.75,4.5,12,4,11,35,33,6,43,17,43
31683,124.45,45,30.37,93,167.91,3.37,12,4,11,30,34,6,43,17,43
31684,84.59,45,30.38,93,175.64,2.25,12,4,11,25,34,6,43,17,43
31685,69.68,45,30.38,93,166.11,7.87,12,4,11,20,36,6,43,17,43
31686,80.58,45,30.38,93,141.92,5.62,12,4,11,15,33,6,43,17,43
31687,75.35,45,30.38,93,157.2,6.75,12,4,11,10,36,6,43,17,43
31688,64.75,45,30.39,93,131.72,9.0,12,4,11,5,34,6,43,17,43
31689,50.51,45,30.39,93,172.68,6.75,12,4,11,0,46,6,43,17,43
31690,71.55,45,30.39,93,150.78,7.87,12,4,10,55,33,6,43,17,43
31691,80.26,45,30.4,93,182.24,5.62,12,4,10,50,33,6,43,17,43
31692,85.68,45,30.4,93,157.03,12.37,12,4,10,45,34,6,43,17,43
31693,85.71,45,30.4,93,168.56,7.87,12,4,10,40,34,6,43,17,43
31694,108.51,45,30.4,93,167.25,7.87,12,4,10,35,33,6,43,17,43
31695,92.65,45,30.4,93,87.74,1.12,12,4,10,30,34,6,43,17,43
31696,73.24,45,30.4,93,75.36,1.12,12,4,10,25,34,6,43,17,43
31697,66.68,45,30.4,93,68.41,0.0,12,4,10,20,34,6,43,17,43
31698,65.04,45,30.4,93,60.52,0.0,12,4,10,15,34,6,43,17,43
31699,70.66,45,30.4,93,89.07,1.12,12,4,10,10,33,6,43,17,43
31700,68.32,45,30.4,93,90.32,2.25,12,4,10,5,39,6,43,17,43
31701,49.19,45,30.4,93,103.89,2.25,12,4,10,0,33,6,43,17,43
31702,59.7,45,30.4,93,100.63,3.37,12,4,9,55,34,6,43,17,43
31703,96.42,45,30.39,93,57.93,2.25,12,4,9,50,34,6,43,17,43
31704,73.59,45,30.4,93,77.27,4.5,12,4,9,45,33,6,43,17,43
31705,54.49,45,30.4,93,189.22,1.12,12,4,9,40,35,6,43,17,43
31706,58.15,45,30.4,93,189.22,0.0,12,4,9,35,34,6,43,17,43
31707,69.07,45,30.39,93,189.23,0.0,12,4,9,30,33,6,43,17,43
31708,119.9,45,30.39,93,189.23,1.12,12,4,9,25,37,6,43,17,43
31709,97.55,45,30.39,93,189.23,0.0,12,4,9,20,34,6,43,17,43
31710,158.44,45,30.39,93,190.18,2.25,12,4,9,15,35,6,43,17,43
31711,154.65,45,30.39,93,190.18,1.12,12,4,9,10,33,6,43,17,43
31712,79.25,45,30.39,93,190.18,2.25,12,4,9,5,34,6,43,17,43
31713,97.66,45,30.39,93,190.19,3.37,12,4,9,0,34,6,43,17,43
31714,67.54,45,30.39,93,190.2,2.25,12,4,8,55,34,6,43,17,43
31715,41.12,45,30.39,93,190.12,2.25,12,4,8,50,40,6,43,17,43
31716,58.06,45,30.38,93,175.27,5.62,12,4,8,45,34,6,43,17,43
31717,58.14,45,30.38,93,190.67,1.12,12,4,8,40,33,6,43,17,43
31718,71.41,45,30.38,93,190.67,4.5,12,4,8,35,34,6,43,17,43
31719,93.73,45,30.37,93,190.64,6.75,12,4,8,30,34,6,43,17,43
31720,78.59,45,30.37,93,190.42,2.25,12,4,8,25,36,6,43,17,43
31721,67.19,45,30.37,93,190.42,4.5,12,4,8,20,33,6,43,17,43
31722,90.02,45,30.37,93,190.42,1.12,12,4,8,15,36,6,43,17,43
31723,86.69,45,30.37,93,190.41,3.37,12,4,8,10,34,6,43,17,43
31724,121.33,45,30.37,93,188.23,5.62,12,4,8,5,34,6,43,17,43
31725,99.68,45,30.37,93,186.53,3.37,12,4,8,0,33,6,43,17,43
31726,79.25,45,30.37,93,186.53,3.37,12,4,7,55,36,6,43,17,43
31727,56.57,45,30.37,93,186.54,2.25,12,4,7,50,34,6,43,17,43
31728,48.72,45,30.37,93,186.55,4.5,12,4,7,45,34,6,43,17,43
31729,41.65,45,30.36,93,186.66,4.5,12,4,7,40,33,6,43,17,43
31730,30.75,45,30.36,93,186.68,2.25,12,4,7,35,33,6,43,17,43
31731,24.73,45,30.37,93,186.77,4.5,12,4,7,30,36,6,43,17,43
31732,22.14,45,30.37,93,186.09,5.62,12,4,7,25,34,6,43,17,43
31733,23.81,45,30.37,93,182.53,4.5,12,4,7,20,33,6,43,17,43
31734,22.98,45,30.37,93,180.65,6.75,12,4,7,15,33,6,43,17,43
31735,17.46,45,30.37,93,181.54,4.5,12,4,7,10,34,6,43,17,43
31736,13.56,45,30.36,93,181.53,6.75,12,4,7,5,36,6,43,17,43
31737,15.56,45,30.37,93,181.51,3.37,12,4,7,0,23,6,43,17,43
31738,29.52,45,30.36,93,190.01,4.5,12,4,6,55,34,6,43,17,43
31739,27.47,45,30.36,93,190.0,1.12,12,4,6,50,35,6,43,17,43
31740,6.5,45,30.36,93,190.0,1.12,12,4,6,45,33,6,43,17,43
31741,3.37,45,30.36,93,163.36,4.5,12,4,6,40,33,6,43,17,43
31742,1.58,45,30.36,93,100.98,2.25,12,4,6,35,34,6,43,17,43
31743,1.25,45,30.36,93,155.76,4.5,12,4,6,30,34,6,43,17,43
31744,1.23,45,30.36,93,161.06,4.5,12,4,6,25,33,6,43,17,43
31745,1.18,45,30.36,93,166.79,5.62,12,4,6,20,36,6,43,17,43
31746,1.2,45,30.36,93,162.78,4.5,12,4,6,15,34,6,43,17,43
31747,1.2,45,30.36,93,162.84,4.5,12,4,6,10,36,6,43,17,43
31748,1.22,45,30.36,93,168.73,4.5,12,4,6,5,33,6,43,17,43
31749,1.21,45,30.36,93,169.55,6.75,12,4,6,0,33,6,43,17,43
31750,1.23,45,30.35,93,154.99,4.5,12,4,5,55,34,6,43,17,43
31751,1.21,45,30.35,93,163.14,3.37,12,4,5,50,34,6,43,17,43
31752,1.24,45,30.35,93,163.15,3.37,12,4,5,45,33,6,43,17,43
31753,1.23,45,30.34,93,159.6,1.12,12,4,5,40,33,6,43,17,43
31754,1.22,45,30.34,93,156.84,3.37,12,4,5,35,34,6,43,17,43
31755,1.2,45,30.34,93,156.91,2.25,12,4,5,30,34,6,43,17,43
31756,1.23,45,30.34,93,116.37,4.5,12,4,5,25,36,6,43,17,43
31757,1.22,45,30.34,93,154.05,5.62,12,4,5,20,33,6,43,17,43
31758,1.21,45,30.34,93,109.66,3.37,12,4,5,15,34,6,43,17,43
31759,1.2,45,30.34,93,149.09,4.5,12,4,5,10,33,6,43,17,43
31760,1.22,45,30.34,93,141.47,2.25,12,4,5,5,33,6,43,17,43
31761,1.25,45,30.34,93,169.68,4.5,12,4,5,0,34,6,43,17,43
31762,1.24,45,30.34,93,163.55,6.75,12,4,4,55,33,6,43,17,43
31763,1.26,45,30.33,93,97.45,2.25,12,4,4,50,33,6,43,17,43
31764,1.21,45,30.33,93,97.43,2.25,12,4,4,45,34,6,43,17,43
31765,1.22,45,30.33,93,153.29,2.25,12,4,4,40,36,6,43,17,43
31766,1.23,45,30.34,93,159.26,4.5,12,4,4,35,27,6,43,17,43
31767,1.22,45,30.34,93,159.17,3.37,12,4,4,30,34,6,43,17,43
31768,1.2,45,30.33,93,159.18,2.25,12,4,4,25,34,6,43,17,43
31769,1.25,45,30.33,93,159.71,1.12,12,4,4,20,35,6,43,17,43
31770,1.24,45,30.33,93,157.18,2.25,12,4,4,15,33,6,43,17,43
31771,1.21,45,30.34,93,171.05,5.62,12,4,4,10,34,6,43,17,43
31772,1.25,45,30.33,93,183.52,3.37,12,4,4,5,34,6,43,17,43
31773,1.22,45,30.34,93,183.63,6.75,12,4,4,0,33,6,43,17,43
31774,1.2,45,30.33,93,168.27,4.5,12,4,3,55,37,6,43,17,43
31775,1.24,45,30.33,93,173.05,6.75,12,4,3,50,34,6,43,17,43
31776,1.22,45,30.33,93,157.81,1.12,12,4,3,45,34,6,43,17,43
31777,1.2,45,30.33,93,170.37,4.5,12,4,3,40,34,6,43,17,43
31778,1.22,45,30.33,93,171.24,0.0,12,4,3,35,33,6,43,17,43
31779,1.22,45,30.33,93,171.25,3.37,12,4,3,30,33,6,43,17,43
31780,1.24,45,30.33,93,171.23,6.75,12,4,3,25,36,6,43,17,43
31781,1.23,45,30.33,93,156.98,5.62,12,4,3,20,34,6,43,17,43
31782,1.2,45,30.33,93,171.89,4.5,12,4,3,15,37,6,43,17,43
31783,1.22,45,30.32,93,148.28,3.37,12,4,3,10,33,6,43,17,43
31784,1.23,45,30.33,93,148.29,4.5,12,4,3,5,34,6,43,17,43
31785,1.25,45,30.33,93,62.99,3.37,12,4,3,0,34,6,43,17,43
31786,1.21,45,30.33,93,145.55,2.25,12,4,2,55,34,6,43,17,43
31787,1.18,45,30.33,93,181.71,5.62,12,4,2,50,24,6,43,17,43
31788,1.19,45,30.33,93,178.84,6.75,12,4,2,45,33,6,43,17,43
31789,1.2,45,30.33,93,169.4,4.5,12,4,2,40,33,6,43,17,43
31790,1.19,45,30.33,93,168.67,5.62,12,4,2,35,36,6,43,17,43
31791,1.21,45,30.32,93,181.47,7.87,12,4,2,30,34,6,43,17,43
31792,1.2,45,30.33,93,166.16,3.37,12,4,2,25,24,6,43,17,43
31793,1.23,45,30.33,93,160.84,5.62,12,4,2,20,33,6,43,17,43
31794,1.21,45,30.34,93,159.82,3.37,12,4,2,15,33,6,43,17,43
31795,1.2,45,30.34,93,159.95,3.37,12,4,2,10,35,6,43,17,43
31796,1.21,45,30.34,93,158.3,0.0,12,4,2,5,33,6,43,17,43
31797,1.18,45,30.33,93,162.81,4.5,12,4,2,0,34,6,43,17,43
31798,1.21,45,30.32,93,173.74,7.87,12,4,1,55,24,6,43,17,43
31799,1.22,45,30.33,93,175.12,5.62,12,4,1,50,34,6,43,17,43
31800,1.23,45,30.33,93,164.01,9.0,12,4,1,45,33,6,43,17,43
31801,1.18,45,30.33,93,167.39,6.75,12,4,1,40,33,6,43,17,43
31802,1.19,45,30.33,93,149.32,6.75,12,4,1,35,34,6,43,17,43
31803,1.18,45,30.34,93,168.58,3.37,12,4,1,30,34,6,43,17,43
31804,1.21,45,30.34,93,170.71,4.5,12,4,1,25,36,6,43,17,43
31805,1.19,45,30.33,93,161.25,5.62,12,4,1,20,33,6,43,17,43
31806,1.25,45,30.33,93,161.88,5.62,12,4,1,15,34,6,43,17,43
31807,1.2,45,30.33,93,168.38,5.62,12,4,1,10,33,6,43,17,43
31808,1.23,45,30.33,93,160.08,5.62,12,4,1,5,34,6,43,17,43
31809,1.21,45,30.33,93,181.54,6.75,12,4,1,0,34,6,43,17,43
31810,1.22,45,30.34,93,151.91,6.75,12,4,0,55,35,6,43,17,43
31811,1.2,45,30.33,93,176.87,10.12,12,4,0,50,36,6,43,17,43
31812,1.22,45,30.34,93,174.32,5.62,12,4,0,45,34,6,43,17,43
31813,1.18,45,30.33,93,157.03,6.75,12,4,0,40,34,6,43,17,43
31814,1.21,45,30.34,93,163.43,6.75,12,4,0,35,33,6,43,17,43
31815,1.23,45,30.34,93,166.31,3.37,12,4,0,30,37,6,43,17,43
31816,1.23,45,30.34,93,113.09,4.5,12,4,0,25,37,6,43,17,43
31817,1.21,45,30.34,93,113.08,2.25,12,4,0,20,33,6,43,17,43
31818,1.17,45,30.34,93,112.31,1.12,12,4,0,15,34,6,43,17,43
31819,1.21,45,30.34,93,114.4,2.25,12,4,0,10,23,6,43,17,43
31820,1.2,45,30.34,93,167.21,4.5,12,4,0,5,34,6,43,17,43
31821,1.22,45,30.34,93,166.86,5.62,12,4,0,0,33,6,43,17,43
31822,1.23,45,30.33,93,161.13,2.25,12,3,23,55,34,6,42,17,43
31823,1.19,45,30.34,93,160.3,6.75,12,3,23,50,35,6,42,17,43
31824,1.24,45,30.34,93,168.56,5.62,12,3,23,45,37,6,42,17,43
31825,1.22,45,30.34,93,172.37,4.5,12,3,23,40,33,6,42,17,43
31826,1.2,45,30.34,93,169.39,4.5,12,3,23,35,34,6,42,17,43
31827,1.18,45,30.34,93,169.37,2.25,12,3,23,30,34,6,42,17,43
31828,1.18,45,30.34,93,169.82,3.37,12,3,23,25,24,6,42,17,43
31829,1.16,45,30.34,93,170.16,5.62,12,3,23,20,34,6,42,17,43
31830,1.19,45,30.34,93,170.96,6.75,12,3,23,15,33,6,42,17,43
31831,1.2,45,30.34,93,115.4,3.37,12,3,23,10,34,6,42,17,43
31832,1.19,45,30.35,93,23.09,1.12,12,3,23,5,34,6,42,17,43
31833,1.2,45,30.35,93,2.99,1.12,12,3,23,0,33,6,42,17,43
31834,1.21,45,30.34,93,3.0,1.12,12,3,22,55,34,6,42,17,43
31835,1.22,45,30.34,93,160.27,6.75,12,3,22,50,35,6,42,17,43
31836,1.19,45,30.35,93,181.51,3.37,12,3,22,45,34,6,42,17,43
31837,1.18,45,30.34,93,178.99,7.87,12,3,22,40,23,6,42,17,43
31838,1.16,45,30.34,93,147.3,2.25,12,3,22,35,33,6,42,17,43
31839,1.21,45,30.34,93,162.5,4.5,12,3,22,30,33,6,42,17,43
31840,1.21,45,30.35,93,161.28,5.62,12,3,22,25,34,6,42,17,43
31841,1.15,45,30.34,93,161.53,2.25,12,3,22,20,35,6,42,17,43
31842,1.2,45,30.34,93,161.54,3.37,12,3,22,15,33,6,42,17,43
31843,1.22,45,30.34,93,294.9,5.62,12,3,22,10,33,6,42,17,43
31844,1.22,45,30.34,93,180.74,4.5,12,3,22,5,39,6,42,17,43
31845,1.2,45,30.34,93,2.41,4.5,12,3,22,0,34,6,42,17,43
31846,1.22,45,30.35,93,198.29,1.12,12,3,21,55,34,6,42,17,43
31847,1.2,45,30.34,93,199.28,4.5,12,3,21,50,23,6,42,17,43
31848,1.22,45,30.34,93,199.28,4.5,12,3,21,45,33,6,42,17,43
31849,1.23,45,30.34,93,200.92,7.87,12,3,21,40,34,6,42,17,43
31850,1.19,45,30.34,93,273.16,6.75,12,3,21,35,33,6,42,17,43
31851,1.21,45,30.34,93,204.2,1.12,12,3,21,30,41,6,42,17,43
31852,1.17,45,30.34,93,204.32,6.75,12,3,21,25,34,6,42,17,43
31853,1.21,45,30.33,93,6.27,6.75,12,3,21,20,34,6,42,17,43
31854,1.18,45,30.34,93,196.03,3.37,12,3,21,15,34,6,42,17,43
31855,1.2,45,30.34,93,59.33,3.37,12,3,21,10,36,6,42,17,43
31856,1.2,45,30.34,93,155.71,2.25,12,3,21,5,36,6,42,17,43
31857,1.21,45,30.34,93,123.56,3.37,12,3,21,0,36,6,42,17,43
31858,1.23,45,30.34,93,186.36,5.62,12,3,20,55,34,6,42,17,43
31859,1.17,45,30.35,93,228.26,4.5,12,3,20,50,47,6,42,17,43
31860,1.19,45,30.34,93,255.76,4.5,12,3,20,45,36,6,42,17,43
31861,1.2,45,30.34,93,284.92,3.37,12,3,20,40,33,6,42,17,43
31862,1.23,45,30.34,93,284.92,2.25,12,3,20,35,34,6,42,17,43
31863,1.21,45,30.34,93,284.92,0.0,12,3,20,30,36,6,42,17,43
31864,1.18,45,30.34,93,284.91,3.37,12,3,20,25,34,6,42,17,43
31865,1.21,45,30.34,93,284.92,3.37,12,3,20,20,34,6,42,17,43
31866,1.24,45,30.34,93,284.92,3.37,12,3,20,15,37,6,42,17,43
31867,1.23,45,30.34,93,284.94,3.37,12,3,20,10,36,6,42,17,43
31868,1.19,45,30.34,93,284.48,2.25,12,3,20,5,33,6,42,17,43
31869,1.21,45,30.33,93,284.46,2.25,12,3,20,0,34,6,42,17,43
31870,1.19,45,30.33,93,284.46,4.5,12,3,19,55,36,6,42,17,43
31871,1.19,45,30.34,93,292.39,4.5,12,3,19,50,36,6,42,17,43
31872,1.22,45,30.34,93,294.69,3.37,12,3,19,45,34,6,42,17,43
31873,1.21,45,30.33,93,294.04,3.37,12,3,19,40,33,6,42,17,43
31874,1.22,45,30.34,93,293.07,2.25,12,3,19,35,36,6,42,17,43
31875,1.21,45,30.33,93,293.08,2.25,12,3,19,30,34,6,42,17,43
31876,1.2,45,30.33,93,296.4,5.62,12,3,19,25,36,6,42,17,43
31877,1.18,45,30.33,93,274.47,3.37,12,3,19,20,33,6,42,17,43
31878,1.21,45,30.33,93,225.65,2.25,12,3,19,15,34,6,42,17,43
31879,1.22,45,30.32,93,211.82,3.37,12,3,19,10,34,6,42,17,43
31880,1.19,45,30.32,93,211.82,1.12,12,3,19,5,34,6,42,17,43
31881,1.22,45,30.32,93,211.82,1.12,12,3,19,0,36,6,42,17,43
31882,1.22,45,30.32,93,211.82,1.12,12,3,18,55,54,6,42,17,43
31883,1.22,45,30.32,93,211.82,1.12,12,3,18,50,34,6,42,17,43
31884,1.19,45,30.32,93,211.83,2.25,12,3,18,45,34,6,42,17,43
31885,1.2,45,30.32,93,234.25,3.37,12,3,18,40,33,6,42,17,43
31886,1.21,45,30.32,93,234.25,2.25,12,3,18,35,34,6,42,17,43
31887,1.21,45,30.32,93,257.28,4.5,12,3,18,30,33,6,42,17,43
31888,1.21,45,30.31,93,260.14,2.25,12,3,18,25,36,6,42,17,43
31889,1.22,45,30.31,93,260.16,3.37,12,3,18,20,33,6,42,17,43
31890,1.2,45,30.31,93,260.18,3.37,12,3,18,15,34,6,42,17,43
31891,1.21,45,30.31,93,260.59,2.25,12,3,18,10,49,6,42,17,43
31892,1.19,45,30.31,93,260.6,2.25,12,3,18,5,33,6,42,17,43
31893,1.25,45,30.31,93,260.6,1.12,12,3,18,0,34,6,42,17,43
31894,1.37,45,30.31,93,260.61,3.37,12,3,17,55,36,6,42,17,43
31895,2.28,45,30.31,93,260.59,2.25,12,3,17,50,37,6,42,17,43
31896,3.75,45,30.31,93,260.58,0.0,12,3,17,45,34,6,42,17,43
31897,6.04,45,30.31,93,260.59,1.12,12,3,17,40,33,6,42,17,43
31898,10.42,45,30.3,93,260.6,3.37,12,3,17,35,36,6,42,17,43
31899,13.94,45,30.3,93,213.93,3.37,12,3,17,30,33,6,42,17,43
31900,16.2,45,30.3,93,213.91,0.0,12,3,17,25,24,6,42,17,43
31901,24.63,45,30.3,93,213.84,3.37,12,3,17,20,34,6,42,17,43
31902,18.35,45,30.3,93,214.07,4.5,12,3,17,15,34,6,42,17,43
31903,17.5,45,30.29,93,214.36,7.87,12,3,17,10,33,6,42,17,43
31904,19.59,45,30.29,93,247.61,6.75,12,3,17,5,36,6,42,17,43
31905,19.69,45,30.29,93,254.96,4.5,12,3,17,0,34,6,42,17,43
31906,52.91,45,30.29,93,254.03,4.5,12,3,16,55,24,6,42,17,43
31907,64.57,45,30.29,93,252.38,3.37,12,3,16,50,33,6,42,17,43
31908,44.74,45,30.29,93,268.81,6.75,12,3,16,45,33,6,42,17,43
31909,26.98,45,30.29,93,284.53,4.5,12,3,16,40,35,6,42,17,43
31910,41.01,45,30.29,93,295.24,5.62,12,3,16,35,33,6,42,17,43
31911,41.52,45,30.28,93,277.91,5.62,12,3,16,30,36,6,42,17,43
31912,36.04,45,30.29,93,290.34,9.0,12,3,16,25,34,6,42,17,43
31913,54.38,45,30.28,93,293.99,4.5,12,3,16,20,24,6,42,17,43
31914,50.37,45,30.29,93,294.84,9.0,12,3,16,15,33,6,42,17,43
31915,42.46,45,30.29,93,310.22,7.87,12,3,16,10,34,6,42,17,43
31916,41.33,45,30.29,93,321.62,3.37,12,3,16,5,36,6,42,17,43
31917,69.49,45,30.28,93,313.22,6.75,12,3,16,0,34,6,42,17,43
31918,94.88,45,30.29,93,300.17,5.62,12,3,15,55,34,6,42,17,43
31919,117.16,45,30.29,93,289.43,7.87,12,3,15,50,37,6,42,17,43
31920,101.35,45,30.28,93,305.64,11.25,12,3,15,45,36,6,42,17,43
31921,218.43,45,30.28,93,306.68,7.87,12,3,15,40,36,6,42,17,43
31922,106.22,45,30.28,93,313.93,7.87,12,3,15,35,38,6,42,17,43
31923,90.7,45,30.29,93,301.73,6.75,12,3,15,30,34,6,42,17,43
31924,134.35,45,30.29,93,316.85,7.87,12,3,15,25,33,6,42,17,43
31925,126.17,45,30.28,93,295.77,5.62,12,3,15,20,33,6,42,17,43
31926,82.88,45,30.28,93,295.4,6.75,12,3,15,15,33,6,42,17,43
31927,88.09,45,30.29,93,289.54,4.5,12,3,15,10,34,6,42,17,43
31928,117.37,45,30.28,93,304.07,6.75,12,3,15,5,34,6,42,17,43
31929,55.02,45,30.28,93,312.83,7.87,12,3,15,0,33,6,42,17,43
31930,77.68,45,30.28,93,320.97,7.87,12,3,14,55,33,6,42,17,43
31931,92.94,45,30.28,93,284.71,5.62,12,3,14,50,35,6,42,17,43
31932,62.88,45,30.28,93,314.81,4.5,12,3,14,45,23,6,42,17,43
31933,32.06,45,30.28,93,304.01,5.62,12,3,14,40,34,6,42,17,43
31934,92.49,45,30.28,93,303.78,5.62,12,3,14,35,33,6,42,17,43
31935,69.24,45,30.29,93,290.16,6.75,12,3,14,30,36,6,42,17,43
31936,43.54,45,30.29,93,304.51,6.75,12,3,14,25,34,6,42,17,43
31937,92.36,45,30.29,93,293.13,6.75,12,3,14,20,34,6,42,17,43
31938,52.05,45,30.29,93,310.29,7.87,12,3,14,15,33,6,42,17,43
31939,47.2,45,30.28,93,304.96,6.75,12,3,14,10,24,6,42,17,43
31940,54.33,45,30.28,93,309.57,6.75,12,3,14,5,34,6,42,17,43
31941,157.6,45,30.28,93,305.8,5.62,12,3,14,0,33,6,42,17,43
31942,41.18,45,30.29,93,310.32,7.87,12,3,13,55,33,6,42,17,43
